model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10060010,100,600,6.0,5,1,15.0,15,0.0,0,1,1,1,1,0.1764910500496626,0.1890421030111611,0.01072051003575325
transformer,shortest_path,ood_size,10060011,100,600,6.0,6,1,15.0,15,0.0,0,1,1,1,1,0.1364975869655609,0.1487118019722402,0.009825184009969234
transformer,shortest_path,ood_size,10060012,100,600,6.0,7,1,14.0,11,0.21428571428571427,2,0,0,1,1,0.13014103984460235,0.14285136433318257,0.010632531251758337
transformer,shortest_path,ood_size,10060013,100,600,6.0,8,1,17.0,14,0.17647058823529413,2,0,0,1,1,0.12128776265308261,0.13440506486222148,0.010409551672637463
transformer,shortest_path,ood_size,10060014,100,600,6.0,9,1,12.0,8,0.3333333333333333,2,0,0,1,1,0.12141547165811062,0.1337189171463251,0.01070804102346301
transformer,shortest_path,ood_size,10060015,100,600,6.0,10,1,9.0,9,0.0,0,1,1,1,1,0.10954580595716834,0.12196778086945415,0.010097623337060213
transformer,shortest_path,ood_size,10060016,100,600,6.0,11,1,3.0,3,0.0,0,1,1,1,1,0.12582020601257682,0.13833018019795418,0.0106644406914711
transformer,shortest_path,ood_size,10060017,100,600,6.0,12,1,13.000000000000004,11,0.15384615384615408,2,0,0,1,1,0.1342484951019287,0.14642585115507245,0.01027007307857275
transformer,shortest_path,ood_size,10060018,100,600,6.0,13,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.12615142483264208,0.13863366935402155,0.010856419801712036
transformer,shortest_path,ood_size,10060019,100,600,6.0,14,1,13.000000000000004,10,0.23076923076923098,2,0,0,1,1,0.18723072996363044,0.19955102493986487,0.009917343966662884
transformer,shortest_path,ood_size,10060020,100,600,6.0,15,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.15194030990824103,0.16410835506394506,0.010204173158854246
transformer,shortest_path,ood_size,10060021,100,600,6.0,16,1,14.0,12,0.14285714285714285,2,0,0,1,1,0.16892035771161318,0.18138192174956203,0.009740463923662901
transformer,shortest_path,ood_size,10060022,100,600,6.0,17,1,18.0,18,0.0,0,1,1,1,1,0.13188088405877352,0.1443697977811098,0.010235602036118507
transformer,shortest_path,ood_size,10060023,100,600,6.0,18,1,18.0,15,0.16666666666666666,2,0,0,1,1,0.15403278218582273,0.16633485676720738,0.010179133154451847
transformer,shortest_path,ood_size,10060024,100,600,6.0,19,1,17.0,12,0.29411764705882354,2,0,0,1,1,0.13169435365125537,0.14432526798918843,0.01077058119699359
transformer,shortest_path,ood_size,10080005,100,800,8.0,0,1,8.0,8,0.0,0,1,1,1,1,0.16002341965213418,0.17606558091938496,0.014186938293278217
