n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
200,800,4.0,5,3,27.0,14,0.48148148148148145,6,0,0,3,3,0.12970403605140746,0.14576658501755446,0.00500384799670428
200,800,4.0,6,3,25.0,24,0.04,2,0,2,3,3,0.9440842490876094,0.9598572290269658,0.0051595879485830665
200,800,4.0,7,3,26.0,24,0.07692307692307693,4,0,1,3,3,1.1551960440119728,1.1709827539743856,0.005140967085026205
200,800,4.0,8,3,19.0,17,0.10526315789473684,4,0,1,3,3,0.8717918689362705,0.8880068269791082,0.005103828036226332
200,800,4.0,9,3,32.0,31,0.03125,4,0,1,3,3,0.5451532161096111,0.5609428049065173,0.0051354169845581055
200,800,4.0,10,3,19.0,14,0.2631578947368421,4,0,1,3,3,0.05082319409120828,0.06682521395850927,0.005098377005197108
200,800,4.0,11,3,37.0,37,0.0,2,0,2,3,3,0.1326213519787416,0.1486548719694838,0.005016688024625182
200,800,4.0,12,3,27.0,26,0.037037037037037035,4,0,1,3,3,0.17387354001402855,0.2780683380551636,0.005002088029868901
200,800,4.0,13,3,42.0,41,0.023809523809523808,2,0,2,3,3,0.16219281090889126,0.17825734103098512,0.005025918013416231
200,800,4.0,14,3,38.0,35,0.07894736842105263,4,0,1,3,3,0.16178047296125442,0.17751471407245845,0.005035076988860965
200,800,4.0,15,3,27.0,26,0.037037037037037035,4,0,1,3,3,0.17789365199860185,0.19364107202272862,0.00505646807141602
200,800,4.0,16,3,20.0,15,0.25,4,0,1,3,3,0.6971636719536036,0.7128561030840501,0.005048476974479854
200,800,4.0,17,3,23.0,22,0.043478260869565216,2,0,2,3,3,0.16217371204402298,0.1781426810193807,0.005121398018673062
200,800,4.0,18,3,37.0,33,0.10810810810810811,2,0,2,3,3,0.09731420897878706,0.20259982196148485,0.005057638045400381
200,800,4.0,19,3,20.0,14,0.3,4,0,1,3,3,0.1586380370426923,0.17433612793684006,0.005444306065328419
100,250,2.5,0,5,66.0,56,0.15151515151515152,8,0,1,5,5,0.6919779049931094,0.6978001480456442,0.005026553990319371
100,250,2.5,1,5,26.0,26,0.0,6,0,2,5,5,0.02252290304750204,0.02810859400779009,0.004922935040667653
100,250,2.5,2,5,28.0,22,0.21428571428571427,6,0,2,5,5,0.5979606119217351,0.6035665629897267,0.005006364081054926
