n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
75,300,4.0,1,2,1,20.0,19,0.05,2,0,298,2,2,0.02174245286732912,0.027984634041786194,0.004889745265245438
75,300,4.0,2,2,1,20.0,20,0.0,0,1,300,2,2,0.3589785089716315,0.36507133953273296,0.004973004572093487
75,300,4.0,3,2,1,21.0,20,0.047619047619047616,2,0,298,2,2,0.020763506181538105,0.026931515894830227,0.004905554465949535
75,300,4.0,4,2,1,10.0,9,0.1,2,0,298,2,2,0.020961944945156574,0.027109707705676556,0.004914354532957077
75,300,4.0,5,2,1,11.0,10,0.09090909090909091,4,0,296,2,2,0.0235722865909338,0.029579478316009045,0.004879415035247803
75,300,4.0,6,2,1,25.0,25,0.0,2,0,298,2,2,0.01964312046766281,0.025709900073707104,0.004937244579195976
75,300,4.0,7,2,1,8.0,8,0.0,0,1,300,2,2,0.036553047597408295,0.17051620222628117,0.004996944218873978
75,300,4.0,8,2,1,18.0,16,0.1111111111111111,4,0,296,2,2,0.022801149636507034,0.029013989493250847,0.004913074895739555
75,300,4.0,9,2,1,24.0,24,0.0,0,1,300,2,2,0.022477311082184315,0.028711732476949692,0.004962494596838951
75,300,4.0,10,2,1,13.0,12,0.07692307692307693,2,0,298,2,2,0.02524397149682045,0.031700391322374344,0.004897205159068108
75,300,4.0,11,2,1,12.0,12,0.0,2,0,298,2,2,0.019476890563964844,0.025587701238691807,0.0049016447737813
75,300,4.0,12,2,1,10.0,10,0.0,4,0,296,2,2,0.023073977790772915,0.02918550930917263,0.00525746401399374
75,300,4.0,13,2,1,16.0,15,0.0625,2,0,298,2,2,0.02177905198186636,0.027917902916669846,0.004879076033830643
75,300,4.0,14,2,1,16.0,15,0.0625,2,0,298,2,2,0.022705620154738426,0.02903521992266178,0.004922633990645409
75,300,4.0,15,2,1,24.0,23,0.041666666666666664,2,0,298,2,2,0.02603117935359478,0.03218050953000784,0.0049555255100131035
75,300,4.0,16,2,1,17.0,16,0.058823529411764705,2,0,298,2,2,0.02082966547459364,0.026944106444716454,0.005019985139369965
75,300,4.0,17,2,1,15.0,14,0.06666666666666667,2,0,298,2,2,0.022578819654881954,0.028683330863714218,0.004862135276198387
75,300,4.0,18,2,1,13.0,12,0.07692307692307693,4,0,296,2,2,0.03739784471690655,0.04367567505687475,0.004926974885165691
75,300,4.0,19,2,1,13.0,12,0.07692307692307693,2,0,298,2,2,0.022171850316226482,0.02845087181776762,0.0049037449061870575
30,75,2.5,0,2,5,33.0,28,0.15151515151515152,4,0,71,2,2,0.010616117157042027,0.01301548071205616,0.004613775759935379
30,75,2.5,1,2,5,36.0,31,0.1388888888888889,2,0,73,2,2,0.00890379212796688,0.011211375705897808,0.004430675879120827
30,75,2.5,2,2,5,24.0,20,0.16666666666666666,2,0,73,2,2,0.009228991344571114,0.012992638163268566,0.004617895931005478
30,75,2.5,3,2,5,23.0,21,0.08695652173913043,2,0,73,2,2,0.013919337652623653,0.016241179779171944,0.004651704803109169
30,75,2.5,4,2,5,18.0,16,0.1111111111111111,2,0,73,2,2,0.3384707821533084,0.34083046577870846,0.00485091470181942
30,75,2.5,5,2,5,21.0,18,0.14285714285714285,2,0,73,2,2,0.013391169719398022,0.015767100267112255,0.004743904806673527
30,75,2.5,6,2,5,21.0,18,0.14285714285714285,2,0,73,2,2,0.012885110452771187,0.015404362231492996,0.004619964398443699
30,75,2.5,7,2,5,21.0,16,0.23809523809523808,2,0,73,2,2,0.009667680598795414,0.01348675787448883,0.004652765579521656
30,75,2.5,8,2,5,16.0,15,0.0625,2,0,73,2,2,0.01132353488355875,0.013705606572329998,0.004680325277149677
30,75,2.5,9,2,5,25.0,24,0.04,2,0,73,2,2,0.18589029554277658,0.1882872972637415,0.007068227976560593
30,75,2.5,10,2,5,42.0,42,0.0,2,0,73,2,2,0.010312138125300407,0.01286344975233078,0.004661356098949909
30,75,2.5,11,2,5,36.0,31,0.1388888888888889,2,0,73,2,2,0.00908606220036745,0.011459285393357277,0.004593726247549057
30,75,2.5,12,2,5,31.0,26,0.16129032258064516,4,0,71,2,2,0.010491568595170975,0.012815909460186958,0.004681065678596497
30,75,2.5,13,2,5,10.0,10,0.0,2,0,73,2,2,0.010307877324521542,0.012672370299696922,0.004598556086421013
30,75,2.5,14,2,5,23.0,18,0.21739130434782608,2,0,73,2,2,0.01008168887346983,0.012463141232728958,0.004674444906413555
30,75,2.5,15,2,5,22.0,22,0.0,0,1,75,2,2,0.009192721918225288,0.011579873971641064,0.0045779552310705185
30,75,2.5,16,2,5,25.0,25,0.0,4,0,71,2,2,0.3758502956479788,0.37823712918907404,0.004766505211591721
30,75,2.5,17,2,5,28.0,28,0.0,0,1,75,2,2,0.009443961083889008,0.013146868906915188,0.004633985459804535
30,75,2.5,18,2,5,29.0,26,0.10344827586206896,2,0,73,2,2,0.012639131397008896,0.01513565331697464,0.004640544764697552
30,75,2.5,19,2,5,17.0,17,0.0,0,1,75,2,2,0.009510580450296402,0.011976751498878002,0.0048645250499248505
30,120,4.0,0,2,5,15.0,14,0.06666666666666667,2,0,118,2,2,0.017087247222661972,0.020268017426133156,0.004739276133477688
30,120,4.0,1,2,5,23.0,21,0.08695652173913043,2,0,118,2,2,0.1893991744145751,0.19261561427265406,0.004756314679980278
30,120,4.0,2,2,5,20.0,15,0.25,2,0,118,2,2,0.016074340790510178,0.019151940941810608,0.004659625701606274
30,120,4.0,3,2,5,18.0,12,0.3333333333333333,4,0,116,2,2,0.019093111157417297,0.02236322034150362,0.004655276425182819
30,120,4.0,4,2,5,12.0,12,0.0,2,0,118,2,2,0.027083745226264,0.030317106284201145,0.004874484613537788
30,120,4.0,5,2,5,18.0,14,0.2222222222222222,2,0,118,2,2,0.01674632728099823,0.021564923226833344,0.0047053564339876175
30,120,4.0,6,2,5,17.0,17,0.0,0,1,120,2,2,0.015588372014462948,0.018720831722021103,0.004631415940821171
30,120,4.0,7,2,5,12.0,12,0.0,0,1,120,2,2,0.011020876467227936,0.014155955985188484,0.004694265313446522
30,120,4.0,8,2,5,24.0,21,0.125,2,0,118,2,2,0.017141507007181644,0.020271847024559975,0.004677565768361092
30,120,4.0,9,2,5,17.0,17,0.0,0,1,120,2,2,0.01220938190817833,0.015281432308256626,0.004681665450334549
30,120,4.0,10,2,5,11.0,11,0.0,2,0,118,2,2,0.04165637120604515,0.044793141074478626,0.0046675363555550575
30,120,4.0,11,2,5,13.0,10,0.23076923076923078,2,0,118,2,2,0.015020913444459438,0.018261314369738102,0.004658814519643784
30,120,4.0,12,2,5,17.0,12,0.29411764705882354,2,0,118,2,2,0.017128776758909225,0.02179426234215498,0.0046645645052194595
30,120,4.0,13,2,5,11.0,8,0.2727272727272727,2,0,118,2,2,0.016306179575622082,0.019464620389044285,0.004706345498561859
30,120,4.0,14,2,5,23.0,18,0.21739130434782608,2,0,118,2,2,0.012285822071135044,0.01568772178143263,0.004617135040462017
30,120,4.0,15,2,5,15.0,13,0.13333333333333333,2,0,118,2,2,0.022831659764051437,0.026020079851150513,0.004694364964962006
30,120,4.0,16,2,5,14.0,12,0.14285714285714285,2,0,118,2,2,0.019257319159805775,0.022372610867023468,0.004854935221374035
30,120,4.0,17,2,5,11.0,10,0.09090909090909091,2,0,118,2,2,0.016178879886865616,0.019402009434998035,0.0047251563519239426
30,120,4.0,18,2,5,15.0,11,0.26666666666666666,4,0,116,2,2,0.02630981896072626,0.029502389021217823,0.004744865000247955
30,120,4.0,19,2,5,20.0,20,0.0,2,0,118,2,2,0.39097429905086756,0.39563477504998446,0.004759474657475948
50,125,2.5,0,2,5,36.0,31,0.1388888888888889,2,0,123,2,2,0.012217842973768711,0.01551918126642704,0.004681055434048176
50,125,2.5,1,2,5,28.0,28,0.0,2,0,123,2,2,0.3061185907572508,0.309381952509284,0.004740244708955288
