model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical,shortest_path,ood_size,20050010,200,500,2.5,5,1,22.0,22,0.0,0,1,1,1,1,0.09069632412865758,0.10129898274317384,0.003118419088423252
tropical,shortest_path,ood_size,20050011,200,500,2.5,6,1,30.0,26,0.13333333333333333,2,0,0,1,1,0.13479190971702337,0.14500810019671917,0.0031214989721775055
tropical,shortest_path,ood_size,20050012,200,500,2.5,7,1,33.0,31,0.06060606060606061,2,0,0,1,1,0.14139876887202263,0.15174507908523083,0.0031092800199985504
tropical,shortest_path,ood_size,20050013,200,500,2.5,8,1,28.0,27,0.03571428571428571,2,0,0,1,1,0.09422249300405383,0.10502807190641761,0.003109009936451912
tropical,shortest_path,ood_size,20050014,200,500,2.5,9,1,31.0,24,0.22580645161290322,2,0,0,1,1,0.13973250007256866,0.1499623293057084,0.00312433997169137
tropical,shortest_path,ood_size,20050015,200,500,2.5,10,1,24.0,23,0.041666666666666664,2,0,0,1,1,0.1347915199585259,0.1453182389959693,0.003117520362138748
tropical,shortest_path,ood_size,20050016,200,500,2.5,11,1,45.0,38,0.15555555555555556,2,0,0,1,1,0.07577430503442883,0.08599136304110289,0.0031093801371753216
tropical,shortest_path,ood_size,20050017,200,500,2.5,12,1,26.0,26,0.0,0,1,1,1,1,0.13736876985058188,0.14761891914531589,0.0031206300482153893
tropical,shortest_path,ood_size,20050018,200,500,2.5,13,1,19.0,19,0.0,0,1,1,1,1,0.12548031099140644,0.13600359996780753,0.003105300012975931
tropical,shortest_path,ood_size,20050019,200,500,2.5,14,1,38.0,35,0.07894736842105263,2,0,0,1,1,0.12873180117458105,0.13926314003765583,0.003103679046034813
tropical,shortest_path,ood_size,20050020,200,500,2.5,15,1,32.0,31,0.03125,2,0,0,1,1,0.11873281095176935,0.12900173105299473,0.0031121796928346157
tropical,shortest_path,ood_size,20050021,200,500,2.5,16,1,34.0,31,0.08823529411764706,2,0,0,1,1,0.13780636014416814,0.1485330588184297,0.003292430192232132
tropical,shortest_path,ood_size,20050022,200,500,2.5,17,1,29.0,29,0.0,0,1,1,1,1,0.08683350402861834,0.09724829299375415,0.0031121396459639072
tropical,shortest_path,ood_size,20050023,200,500,2.5,18,1,33.0,33,0.0,0,1,1,1,1,0.1305346111766994,0.1410522791557014,0.003109879791736603
tropical,shortest_path,ood_size,20050024,200,500,2.5,19,1,51.0,51,0.0,0,1,1,1,1,0.09693045681342483,0.10727079585194588,0.0031022028997540474
tropical,shortest_path,ood_size,20080005,200,800,4.0,0,1,13.0,13,0.0,2,0,0,1,1,0.11441625328734517,0.1304444558918476,0.007411015685647726
tropical,shortest_path,ood_size,20080006,200,800,4.0,1,1,24.0,24,0.0,0,1,1,1,1,0.660823994781822,0.6767570180818439,0.0067750560119748116
tropical,shortest_path,ood_size,20080007,200,800,4.0,2,1,23.0,23,0.0,0,1,1,1,1,0.1839252389036119,0.2765099140815437,0.006759015843272209
tropical,shortest_path,ood_size,20080008,200,800,4.0,3,1,21.0,14,0.3333333333333333,2,0,0,1,1,0.1651111338287592,0.18080627685412765,0.006765254773199558
tropical,shortest_path,ood_size,20080009,200,800,4.0,4,1,28.0,26,0.07142857142857142,2,0,0,1,1,0.11115079000592232,0.12660240288823843,0.006769605912268162
tropical,shortest_path,ood_size,20080010,200,800,4.0,5,1,17.0,16,0.058823529411764705,2,0,0,1,1,0.18089254619553685,0.19710467010736465,0.0067734746262431145
tropical,shortest_path,ood_size,20080011,200,800,4.0,6,1,27.0,25,0.07407407407407407,2,0,0,1,1,0.5089000519365072,0.5249094157479703,0.006776496302336454
tropical,shortest_path,ood_size,20080012,200,800,4.0,7,1,20.0,20,0.0,2,0,0,1,1,0.1933375671505928,0.2090630498714745,0.0069137560203671455
tropical,shortest_path,ood_size,20080013,200,800,4.0,8,1,21.0,18,0.14285714285714285,2,0,0,1,1,0.5283614979125559,0.5439701001159847,0.006756696384400129
tropical,shortest_path,ood_size,20080014,200,800,4.0,9,1,26.0,21,0.19230769230769232,2,0,0,1,1,0.6629861970432103,0.6791090201586485,0.0067786360159516335
tropical,shortest_path,ood_size,20080015,200,800,4.0,10,1,22.0,16,0.2727272727272727,2,0,0,1,1,0.20618083700537682,0.22245043981820345,0.006770875304937363
tropical,shortest_path,ood_size,20080016,200,800,4.0,11,1,24.0,24,0.0,2,0,0,1,1,0.7382405679672956,0.7543396921828389,0.006852446123957634
tropical,shortest_path,ood_size,20080017,200,800,4.0,12,1,23.0,22,0.043478260869565216,2,0,0,1,1,0.8639224898070097,0.879888913128525,0.006782605312764645
tropical,shortest_path,ood_size,20080018,200,800,4.0,13,1,12.0,12,0.0,0,1,1,1,1,0.10282487282529473,0.11890850588679314,0.006766065023839474
tropical,shortest_path,ood_size,20080019,200,800,4.0,14,1,12.0,12,0.0,2,0,0,1,1,0.1910969247110188,0.20692051807418466,0.006771316286176443
tropical,shortest_path,ood_size,20080020,200,800,4.0,15,1,12.0,8,0.3333333333333333,2,0,0,1,1,0.1127450312487781,0.12849015416577458,0.006755515933036804
tropical,shortest_path,ood_size,20080021,200,800,4.0,16,1,14.0,14,0.0,2,0,0,1,1,0.21153277112171054,0.22718360368162394,0.006772475317120552
tropical,shortest_path,ood_size,20080022,200,800,4.0,17,1,34.0,28,0.17647058823529413,2,0,0,1,1,0.13073993613943458,0.14673535898327827,0.006804636213928461
tropical,shortest_path,ood_size,20080023,200,800,4.0,18,1,19.0,19,0.0,0,1,1,1,1,0.5672816401347518,0.5832805433310568,0.006887394934892654
tropical,shortest_path,ood_size,20080024,200,800,4.0,19,1,21.0,18,0.14285714285714285,2,0,0,1,1,0.22590233338996768,0.24197411490604281,0.006772765424102545
tropical,shortest_path,ood_size,30075005,300,750,2.5,0,1,33.0,33,0.0,0,1,1,1,1,0.14590019918978214,0.16156104020774364,0.00612597493454814
tropical,shortest_path,ood_size,30075006,300,750,2.5,1,1,27.0,19,0.2962962962962963,2,0,0,1,1,0.1272423630580306,0.1427062158472836,0.006061275023967028
tropical,shortest_path,ood_size,30075007,300,750,2.5,2,1,26.0,26,0.0,2,0,0,1,1,0.1199223967269063,0.13597699999809265,0.006079804617911577
tropical,shortest_path,ood_size,30075008,300,750,2.5,3,1,32.0,29,0.09375,2,0,0,1,1,0.12004579696804285,0.13676765095442533,0.006070225033909082
tropical,shortest_path,ood_size,30075009,300,750,2.5,4,1,38.0,29,0.23684210526315788,2,0,0,1,1,0.1939144772477448,0.21039508003741503,0.006054124794900417
tropical,shortest_path,ood_size,30075010,300,750,2.5,5,1,17.0,17,0.0,0,1,1,1,1,0.12564757093787193,0.14164397399872541,0.006047155242413282
tropical,shortest_path,ood_size,30075011,300,750,2.5,6,1,38.0,38,0.0,0,1,1,1,1,0.12891050521284342,0.1446013366803527,0.006067974958568811
tropical,shortest_path,ood_size,30075012,300,750,2.5,7,1,28.0,20,0.2857142857142857,2,0,0,1,1,0.2062578070908785,0.22243014071136713,0.00607039500027895
tropical,shortest_path,ood_size,30075013,300,750,2.5,8,1,45.0,37,0.17777777777777778,2,0,0,1,1,0.10850705811753869,0.12439774116501212,0.006063484586775303
tropical,shortest_path,ood_size,30075014,300,750,2.5,9,1,36.0,26,0.2777777777777778,2,0,0,1,1,0.1301029152236879,0.1458502379246056,0.006054205354303122
tropical,shortest_path,ood_size,30075015,300,750,2.5,10,1,28.0,19,0.32142857142857145,2,0,0,1,1,0.14042204339057207,0.1570665268227458,0.006060663610696793
tropical,shortest_path,ood_size,30075016,300,750,2.5,11,1,50.0,46,0.08,2,0,0,1,1,0.2104605999775231,0.22666684305295348,0.006262755021452904
tropical,shortest_path,ood_size,30075017,300,750,2.5,12,1,32.0,23,0.28125,2,0,0,1,1,0.11722100479528308,0.13357065804302692,0.006048825103789568
tropical,shortest_path,ood_size,30075018,300,750,2.5,13,1,45.0,45,0.0,0,1,1,1,1,0.12630743207409978,0.14209928503260016,0.006048954091966152
tropical,shortest_path,ood_size,30075019,300,750,2.5,14,1,35.0,35,0.0,0,1,1,1,1,0.13237979728728533,0.1480681300163269,0.006067944690585136
tropical,shortest_path,ood_size,30075020,300,750,2.5,15,1,34.0,32,0.058823529411764705,2,0,0,1,1,0.4017686052247882,0.4176717479713261,0.00604890426620841
